url,Community Name,Street Address,City,State,Zip Code,County,School District,Latitude,Longitude,Phone number,Model hours,Website,"Status (Active, Upcoming, Sold Out)",Builder,Avg Lot Size,Community - Open Date,Community - Closed Date,Total Lots,Total Lots Sold,Total Lots - Total Sold,# of Sales per month,HOA Fee,HOA Services,Other Fees (i.e. CDD),Incentive %,Incentive $,Incentive Type,Amenities Available,Exterior Specifications Available,Interior Specifications Available,QMI Model Name,Model Name,# of Garages,QMI # of Garages,# of BR,# of BA,# of 1/2 BA,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model # of Floor,Foundation Type,# of Floors,Product Type,QMI Model SQFT,Minimum SQFT,Maximum SQFT,QMI Model Price,Minimum Base Price (Current),Maximum Price,QMI Availability Date,QMI Lot SQFT,QMI Incentive %,QMI Incentive $,QMI Incentive Type,QMI Interior/Exterior Attributes,Plan Features,Interior Specifications Descriptions,Overall Description of the Community,Plan Description,Attributes/Features,First Floor Master (Y/N),Plan Garage Entry (Front load),Garages (Y/N),Adult Community (Y/N),Previous Price,Last Updated
https://www.epconcommunities.com/find-your-home/communities/wisconsin/appleton--green-bay/winnebago/menasha/woodland-lakes-cottages/quick-move-in-homes/907-black-swan-drive-251,Woodland Lakes Cottages,"907 Black Swan Drive, Menasha, WI 54952",Menasha,WI,54952,Winnebago County,,44.2131,-88.3749,920-520-2197,Mon-Fri: 10am-4pm | Sat-Sun: 10am-4pm,https://www.epconcommunities.com,contract_pending,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Capri II,Capri II,3,3,2,2,0,2,2,0,1,,1,SFD,1615,1615,,599900,599900,,2025-12-30,,,,,Courtyard: rear | Attachment: attached | Garage detached: no | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"Woodland Lakes Cottages in perfectly located for your active adult lifestyle in Wisconsin. We are close to everything you may want to experience in this beautiful state. You will feel like you are on a permanent vacation yet so close to your lock and leave maintenance free home. Still maybe close by extended family and friends in possibly Milwaukee, Chicago and Madison and points beyond. Downtown Menasha-5 minutes Downtown Appleton-7 minutes Downtown Neenah 7 minutes Oshkosh area-15 minutes Green Bay area-20 minutes We are in the center of a inland water wonderland where fishing and every type of boating and water sports imaginable is available Lake Winnebago-1 minute away Fox River system-10 minutes away Wolf River system-15 minutes away Lake Michigan-45 minutes Lake Butte des Morts-15 minutes Lake Poygan-30 minutes You want spectator sports...we got it ! The Green Bay Packers and Lambeau Field…..it doesn't get better Milwaukee Bucks Wisconsin Timber Rattlers Wisconsin Badgers Music and Culture…we are on it ! Appleton Performing Arts Center Oshkosh Grand Theatre Want to get away quickly……….we have multiple airports close by Appleton Intl Airport-10 minutes away (all major airlines) Green Bay Intl Airport-30 minutes away (all major airlines) Milwaukee Mitchell Intl-1.5 hours (all major airlines) Chicago O'Hare=2.5 hours Right on your own Woodland Lakes property ! Clubhouse to mingle and entertain Resort style swimming pool Pickle ball courts Sailing Kayaking Canoeing Lake Beach Hiking Community Garden LET WOODLAND LAKES COTTAGES BE YOUR UP NORTH GETAWAY WITHOUT LEAVING HOME!","The Capri is the perfect fusion of luxurious design and modern functionality built with you in mind. Complete with multiple large bedrooms and flexible living rooms the Capri allows you to live your lifestyle without limits. Choose the outdoor space that fits your needs to enjoy your private courtyard Host guests in an extra room, split from the Owner's suite for additional privacy Cook in style in the gourmet kitchen with an open view to the Great Room Regardless of the extra amenities you choose, the Capri is a true single-level, open architecture home that makes efficient use of space and channels natural light. Thanks to its flexibility and elegance, the Capri is the perfect fit for all personalities and lifestyles. COMING SOON!",,Y,Front,Y,,,2026-04-15T17:56:50.983Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4542-sandkey-st-lot-5-blk-1,The Courtyards at The Moorings,"4542 Sandkey St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7724,-97.3763,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Casina,Casina,3,3,2,2,1,2,2,1,0,,0,SFD,2386,2386,,597990,597990,,2025-02-20,,,,,Courtyard: rear | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Casina was designed with luxury, flexibility, and convenience in mind. With an impressive entry gallery, spacious butler's pantry, large flex room and easy access from the owner's suite through to laundry room, the Casina makes the perfect home to enjoy your privacy while entertaining your loved ones. Enhance your outdoor experience by adding a fireplace or grill station area. Turn your utility room into a doggie spa by adding a wash station and other options. Add a bonus suite to expand your livable space Truly smart living, the Casina can be personalized to fit all of your needs in luxury, style and convenience.",,Y,Front,Y,,,2026-04-29T18:22:07.859Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4538-n-sandkey-st-lot-6-blk-1,The Courtyards at The Moorings,"4538 N Sandkey St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7655,-97.3746,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,contract_pending,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Palazzo,Palazzo,2,2,2,2,0,2,2,0,1,,1,SFD,1822,1822,,430000,430000,,2025-02-21,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Palazzo is revered for its design flexibility, luxurious options, and standard comforts. Possibilities abound from an upstairs bonus suite, walk-in spa shower, private den, restful sitting room, and much more. Take control of your lifestyle with the Palazzo, a contemporary and dynamic home like no other. Choose an extra room that can become a multipurpose sunroom Host guests upstairs in the bonus suite, which includes an optional kitchenette or wet bar Cook in style in the gourmet kitchen designed to accommodate double ovens and more Regardless of the options you choose, the Palazzo is a warm and lively home energized by abundant living space, contemporary amenities, and natural light. Thanks to its flexibility and elegance, the Palazzo is the perfect fit for all personalities and lifestyles.",,Y,Front,Y,,,2026-04-24T16:26:13.166Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4534-sandkey-st--sales-office-lot-7-blk-1,The Courtyards at The Moorings,"4534 Sandkey St. - SALES OFFICE, Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7724,-97.3763,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Casina,Casina,3,3,2,2,1,2,2,1,1,,1,SFD,2386,2386,,679990,679990,,2025-12-25,,,,,Courtyard: rear | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Casina was designed with luxury, flexibility, and convenience in mind. With an impressive entry gallery, spacious butler's pantry, large flex room and easy access from the owner's suite through to laundry room, the Casina makes the perfect home to enjoy your privacy while entertaining your loved ones. Enhance your outdoor experience by adding a fireplace or grill station area. Turn your utility room into a doggie spa by adding a wash station and other options. Add a bonus suite to expand your livable space Truly smart living, the Casina can be personalized to fit all of your needs in luxury, style and convenience.",,Y,Front,Y,,,2026-04-29T18:21:39.017Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4512-n-harborside-lot-8-blk-7,The Courtyards at The Moorings,"4512 N Harborside, Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7726,-97.3787,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Acadia Plus - Perfection Builders,Acadia Plus - Perfection Builders,2,2,2,2,0,2,2,0,1,,1,SFD,1468,1468,,349990,349990,,2025-06-30,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.",The Acadia Plus offers two bedrooms and plenty of space for guests. The first-floor owner's suite features a large walk-in closet with beautiful views of the courtyard.,,Y,Rear,Y,,,2026-04-29T18:21:10.559Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4508-n-harborside-dr-lot-7-blk-7,The Courtyards at The Moorings,"4508 N Harborside Dr., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7726,-97.3787,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Acadia - Perfection Builders,Acadia - Perfection Builders,2,2,2,2,0,2,2,0,1,,1,SFD,1391,1391,,339990,339990,,2025-07-01,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Acadia offers a seamless blend of single-level living and a connection to the outdoors with a private, garden courtyard. The spacious kitchen opens to the dining and living rooms so you're never separated from your guests. The first-floor owner's suite is your own private retreat complete with a large walk-in closet.",,Y,Rear,Y,,,2026-04-29T18:20:44.352Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2834-shearwater-st-lot-1-blk-8,The Courtyards at The Moorings,"2834 Shearwater St, Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Haven,Haven,3,3,3,3,0,3,3,0,2,,2,SFD,2678,2678,,594990,594990,,2025-03-02,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Haven, part of the Celebration Series, includes a 2 1/2 rear-entry garage providing enhanced curb appeal and opportunity for additional storage. The Haven offers an open, light-filled floorplan featuring two bedrooms on the first floor, a den, and a private, outdoor courtyard. The spacious kitchen includes a large center island offering views to the living and dining rooms. The first-floor owner's suite features an optional sitting room with access to the outdoor courtyard and a large walk-in closet. Other highlights include a den and a first-floor laundry room and mud room.",,Y,Front,Y,,,2026-04-29T18:20:16.183Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2830-shearwater-st-lot-2-blk-8,The Courtyards at The Moorings,"2830 Shearwater St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Clay,Clay,2,2,2,2,0,2,2,0,1,,1,SFD,1846,1846,,464990,464990,,2025-03-25,,,,,Courtyard: side | Attachment: detached | Garage detached: no | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Clay, part of the Celebration Series, includes a 2 1/2 car rear-entry garage providing enhanced curb appeal and opportunity for additional storage space. With two bedrooms on the first floor, a den and a third bedroom upstairs in the optional bonus suite, you'll have plenty of space for guests. The den allows for the flexibility of a home office or separate living area. The first-floor owner's suite features a large walk-in closet with beautiful views of the courtyard.",,Y,Front,Y,,,2026-04-29T18:19:52.066Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2722-shearwater-st-lot-3-blk-8,The Courtyards at The Moorings,"2722 Shearwater St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Bedford,Bedford,2.5,2.5,2,2,0,2,2,0,1,,1,SFD,1712,1712,,469990,469990,,2025-03-20,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Bedford, part of the Celebration Series, includes a 2 1/2 car rear-entry garage providing enhanced curb appeal and additional storage space. This home offers a seamless blend of single-level living and a connection to the outdoors with a private, garden courtyard. The spacious kitchen opens to the dining and living rooms so you're never separated from your guests. The first-floor owner's suite is your own private retreat complete with a large walk-in closet. The optional 2nd-level bonus suite provides the perfect space for family or friends.",,Y,Front,Y,,,2026-04-29T18:19:17.904Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2718-shearwater-st-lot-4-blk-8,The Courtyards at The Moorings,"2718 Shearwater St, Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Haven,Haven,3,3,2,2,0,2,2,0,0,,0,SFD,2079,2079,,559990,559990,,2025-03-03,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Haven, part of the Celebration Series, includes a 2 1/2 rear-entry garage providing enhanced curb appeal and opportunity for additional storage. The Haven offers an open, light-filled floorplan featuring two bedrooms on the first floor, a den, and a private, outdoor courtyard. The spacious kitchen includes a large center island offering views to the living and dining rooms. The first-floor owner's suite features an optional sitting room with access to the outdoor courtyard and a large walk-in closet. Other highlights include a den and a first-floor laundry room and mud room.",,Y,Front,Y,,,2026-04-29T18:18:42.681Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2628-shearwater-st-lot-10-blk-1,The Courtyards at The Moorings,"2628 Shearwater St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Clay,Clay,3,3,2,2,0,2,2,0,1,,1,SFD,1846,1846,,484990,484990,,2025-02-22,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 0 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Clay, part of the Celebration Series, includes a 2 1/2 car rear-entry garage providing enhanced curb appeal and opportunity for additional storage space. With two bedrooms on the first floor, a den and a third bedroom upstairs in the optional bonus suite, you'll have plenty of space for guests. The den allows for the flexibility of a home office or separate living area. The first-floor owner's suite features a large walk-in closet with beautiful views of the courtyard.",,Y,Front,Y,,,2026-04-29T18:18:07.862Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2624-shearwater-st-lot-9-blk-1,The Courtyards at The Moorings,"2624 Shearwater St, Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,available,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Haven,Haven,3,3,2,2,0,2,2,0,0,,0,SFD,2079,2079,,524990,524990,,2025-02-08,,,,,Courtyard: side | Attachment: attached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Haven, part of the Celebration Series, includes a 2 1/2 rear-entry garage providing enhanced curb appeal and opportunity for additional storage. The Haven offers an open, light-filled floorplan featuring two bedrooms on the first floor, a den, and a private, outdoor courtyard. The spacious kitchen includes a large center island offering views to the living and dining rooms. The first-floor owner's suite features an optional sitting room with access to the outdoor courtyard and a large walk-in closet. Other highlights include a den and a first-floor laundry room and mud room.",,Y,Rear,Y,,,2026-04-29T18:17:36.735Z
https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2620-shearwater-st-81,The Courtyards at The Moorings,"2620 Shearwater St., Wichita, KS 67204",Wichita,KS,67204,Sedgwick County,,37.7803,-97.3625,316-395-5855,"Sun, Mon, Wed, Thur, Fri: 1 PM – 5 PM | Tue: Call for Appointment | Sat: 1 PM - 5 PM",https://www.epconcommunities.com,contract_pending,Epcon Communities,,,,,,,,,,,,,,,Y,Y,Bedford,Bedford,2,2,2,2,0,2,2,0,1,,1,SFD,1712,1712,,451865,451865,,2025-02-20,,,,,Courtyard: side | Attachment: detached | Garage detached: not_applicable | Dining areas: 1 | Bonus suite: N | HERS: 0,,,"The Courtyards at The Moorings will offer beautifully designed luxury patio homes in a new neighborhood located in Wichita, Kansas. Thoughtfully planned around scenic lake views and tranquil waterfront surroundings, this neighborhood is designed for those who value refined architecture, privacy, and an elevated, low-maintenance lifestyle. Residents will enjoy low-maintenance living paired with lifestyle-focused amenities designed to encourage connection, wellness, and relaxation. A planned clubhouse and fitness center will provide welcoming spaces to gather and stay active, while the community pool and pickleball courts are planned to offer opportunities to enjoy time outdoors. Select homesites feature lake views, creating a peaceful backdrop for everyday living. Ideally located just minutes north of Highway K-96, The Moorings offers convenient access to shopping, dining, medical services, and entertainment, allowing residents to reach anywhere in Wichita within minutes. The Courtyards at The Moorings blends luxury design, water-inspired living, and effortless convenience.","The Bedford, part of the Celebration Series, includes a 2 1/2 car rear-entry garage providing enhanced curb appeal and additional storage space. This home offers a seamless blend of single-level living and a connection to the outdoors with a private, garden courtyard. The spacious kitchen opens to the dining and living rooms so you're never separated from your guests. The first-floor owner's suite is your own private retreat complete with a large walk-in closet. The optional 2nd-level bonus suite provides the perfect space for family or friends.",,Y,Rear,Y,,,2025-09-02T16:58:33.696Z
